time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa)
2012-08-30,31.4,24.2,0.00,0.0,16.5,63,22.00,27.4,72,62,1011.3,31.3,63,89,51,89,17,17.0,8.4,5.8,1.1,1013.3,1008.9
2012-08-31,30.8,23.7,0.20,2.0,8.7,70,21.37,27.3,68,47,1011.4,20.9,70,89,49,83,3,12.9,5.3,6.5,1.6,1013.1,1009.1
2012-09-01,31.7,23.4,0.00,0.0,18.9,35,23.86,27.2,66,48,1010.1,35.3,35,85,48,80,0,16.2,7.1,7.9,1.6,1012.0,1007.5
2012-09-02,31.7,23.2,0.00,0.0,17.1,39,23.90,27.2,64,35,1009.3,32.0,39,87,40,75,6,15.6,7.0,6.5,2.1,1011.6,1006.7
2012-09-03,31.7,21.9,0.00,0.0,18.0,78,24.81,26.8,67,55,1009.1,31.7,78,92,42,100,10,18.3,9.0,9.0,3.4,1011.2,1006.7
2012-09-04,32.2,21.9,0.00,0.0,16.8,58,25.58,27.0,67,46,1009.7,30.2,58,89,42,100,4,16.2,8.1,7.2,3.4,1011.4,1007.3
2012-09-05,32.4,22.6,0.00,0.0,18.2,2,24.72,27.4,69,22,1010.3,31.3,2,91,45,44,4,15.8,6.7,6.8,1.5,1012.3,1007.4
2012-09-06,32.0,23.3,0.00,0.0,16.3,1,22.94,27.8,69,43,1010.3,29.5,1,92,48,82,10,14.5,6.2,4.3,0.7,1011.9,1007.8
2012-09-07,31.7,23.8,0.00,0.0,15.2,54,24.63,27.5,71,59,1010.3,30.2,54,89,50,99,8,17.4,7.5,5.4,0.7,1012.1,1007.7
2012-09-08,31.9,24.0,0.20,2.0,15.7,77,24.11,27.4,72,27,1010.5,32.0,77,88,50,72,6,18.6,9.7,7.9,4.1,1012.5,1007.8
2012-09-09,31.6,23.5,1.60,5.0,15.0,66,22.81,27.3,75,56,1010.8,28.1,66,93,53,99,25,14.6,6.4,6.5,3.3,1012.5,1008.1
2012-09-10,31.7,23.5,2.40,5.0,12.7,74,23.27,26.7,78,41,1010.9,28.1,74,92,56,92,1,14.7,5.8,6.5,1.3,1012.6,1008.3
2012-09-11,31.1,23.3,0.20,1.0,12.3,21,23.75,27.0,77,55,1011.3,24.1,21,94,55,100,28,13.1,5.1,5.0,1.3,1013.8,1008.5
2012-09-12,32.4,22.1,0.00,0.0,16.6,27,25.23,27.2,70,79,1010.7,29.2,27,96,41,100,10,14.5,6.8,6.5,2.6,1013.0,1008.0
2012-09-13,32.6,23.1,0.00,0.0,16.6,330,25.40,27.7,66,67,1010.4,31.3,330,85,41,100,5,16.0,7.2,7.2,2.7,1013.3,1006.9
2012-09-14,32.0,23.1,0.10,1.0,12.6,17,24.59,27.6,70,68,1009.8,24.1,17,91,48,100,16,14.3,5.7,6.5,0.4,1012.1,1007.4
2012-09-15,32.3,23.2,0.10,1.0,13.4,52,24.60,27.7,72,85,1009.3,26.3,52,93,50,100,28,14.1,6.3,6.1,1.8,1011.1,1007.1
2012-09-16,32.5,24.0,0.00,0.0,13.7,39,23.56,28.1,71,75,1010.6,28.1,39,93,52,100,16,14.5,6.6,6.5,0.4,1012.3,1008.6
2012-09-17,31.8,24.1,1.20,4.0,14.2,58,22.35,27.6,73,98,1010.7,28.4,58,91,53,100,91,13.3,6.1,5.8,2.7,1012.5,1008.3
2012-09-18,31.7,23.8,0.10,1.0,14.9,53,23.80,27.7,73,49,1009.8,27.7,53,92,53,100,10,14.5,6.3,6.8,0.4,1011.6,1007.3
2012-09-19,31.3,25.5,0.10,1.0,11.5,31,22.16,28.0,71,70,1009.4,20.9,31,85,54,99,39,12.5,5.5,5.8,1.0,1011.5,1007.1
2012-09-20,31.4,25.0,0.40,3.0,7.5,357,21.03,27.9,72,83,1010.0,22.7,357,87,56,100,45,12.8,4.7,5.0,1.0,1011.8,1007.5
2012-09-21,31.8,24.5,4.90,3.0,11.1,73,21.08,27.4,74,77,1010.6,26.3,73,87,56,99,27,13.9,4.3,6.1,0.8,1012.5,1008.8
2012-09-22,31.5,22.4,0.30,1.0,12.0,39,24.79,27.1,73,65,1010.1,22.0,39,96,49,100,4,13.5,5.7,5.8,1.1,1012.6,1007.6
2012-09-23,31.3,24.1,2.70,10.0,10.2,54,23.39,27.4,73,57,1009.2,21.2,54,89,54,100,12,12.5,5.2,5.8,2.2,1011.1,1006.3
2012-09-24,30.8,24.5,1.60,6.0,9.8,32,20.65,27.3,75,87,1008.3,19.1,32,94,58,100,63,12.6,5.0,6.5,0.4,1010.5,1005.4
2012-09-25,30.3,24.5,4.70,8.0,7.6,262,17.47,27.0,76,86,1008.9,19.8,262,90,60,100,50,12.0,4.1,5.8,1.5,1011.1,1007.0
2012-09-26,31.0,23.2,0.00,0.0,11.6,352,24.08,27.0,75,78,1009.7,20.5,352,90,56,100,24,13.1,5.3,6.8,0.5,1012.2,1007.7
2012-09-27,30.9,23.9,0.10,1.0,13.2,38,21.97,27.2,75,82,1010.4,23.4,38,90,54,100,30,14.5,6.0,5.8,1.0,1012.6,1008.0
2012-09-28,30.5,23.2,1.00,5.0,10.7,53,21.76,26.9,74,98,1010.6,22.0,53,90,56,100,81,13.4,5.6,5.8,1.9,1012.6,1008.5
2012-09-29,31.7,23.8,0.00,0.0,12.8,60,24.03,27.4,75,83,1010.5,27.0,60,91,57,100,27,13.3,6.0,4.7,1.8,1012.5,1007.7
2012-09-30,31.7,23.8,0.00,0.0,12.7,61,24.89,27.7,74,48,1011.1,25.9,61,93,55,89,14,14.3,6.9,4.7,1.9,1012.8,1008.9
2012-10-01,32.1,24.3,0.80,4.0,8.9,65,23.04,28.1,74,39,1011.5,21.2,65,91,54,69,15,13.0,6.0,5.8,2.6,1013.5,1009.0
2012-10-02,30.8,24.1,7.10,14.0,10.0,63,21.39,27.1,80,81,1012.5,26.3,63,92,63,100,37,13.2,4.8,6.5,1.8,1014.6,1010.3
2012-10-03,32.0,23.6,3.90,10.0,10.1,218,23.17,27.0,78,67,1010.6,22.7,218,94,57,98,13,13.8,5.1,6.1,3.1,1012.9,1007.5
2012-10-04,31.3,23.5,2.10,3.0,9.4,238,23.56,27.2,75,75,1009.7,22.7,238,94,57,99,33,12.2,5.0,4.0,1.9,1011.7,1007.0
2012-10-05,31.4,24.0,1.20,5.0,11.2,332,22.25,27.1,76,97,1010.3,21.2,332,92,55,100,72,13.0,5.0,3.6,1.6,1012.2,1008.0
2012-10-06,29.9,24.4,3.90,4.0,12.2,42,19.78,27.2,75,80,1010.9,27.7,42,90,64,100,28,11.8,4.2,5.4,1.1,1012.7,1009.0
2012-10-07,31.2,23.7,1.50,4.0,12.1,175,21.96,27.3,73,87,1010.3,26.3,175,90,56,100,45,12.5,4.6,5.8,1.3,1011.9,1007.7
2012-10-08,31.6,23.7,4.00,4.0,11.5,75,22.64,27.4,74,87,1009.2,25.9,75,92,55,100,36,13.3,5.6,6.5,0.7,1010.6,1006.8
2012-10-09,32.3,24.2,0.50,2.0,14.4,87,23.87,28.1,72,52,1008.5,29.2,87,91,53,100,15,15.3,6.8,6.5,2.2,1010.2,1005.8
2012-10-10,32.9,24.8,1.10,4.0,10.8,61,23.97,28.3,73,37,1009.0,24.1,61,89,51,93,9,13.0,5.3,5.8,2.1,1011.1,1006.1
2012-10-11,32.3,24.2,1.00,3.0,14.4,7,25.05,28.1,75,78,1009.0,27.4,7,96,53,100,45,14.5,6.0,5.4,0.8,1011.3,1006.4
2012-10-12,31.5,23.8,2.30,9.0,12.3,64,23.94,27.5,76,70,1009.4,25.9,64,93,56,100,42,16.0,6.9,6.5,1.5,1011.9,1007.1
2012-10-13,32.3,24.6,0.00,0.0,17.1,72,24.97,28.1,72,81,1009.4,32.8,72,91,49,98,10,18.5,8.9,5.8,2.3,1011.3,1007.0
2012-10-14,32.1,24.1,0.80,2.0,14.8,80,23.99,28.1,74,79,1010.2,32.0,80,92,55,99,37,16.3,6.4,6.5,2.4,1012.3,1007.7
2012-10-15,32.7,25.0,4.20,3.0,15.3,86,22.36,27.8,74,98,1010.9,29.2,86,88,51,100,95,16.1,7.5,7.2,3.2,1012.4,1009.1
2012-10-16,31.9,24.0,1.40,5.0,14.9,55,24.36,27.7,75,84,1010.4,29.5,55,92,56,100,51,17.2,7.9,8.6,3.1,1012.7,1007.3
2012-10-17,31.0,24.3,5.10,7.0,14.3,81,20.39,26.9,80,96,1010.4,33.8,81,92,60,100,82,18.4,6.3,7.9,1.8,1011.9,1007.9
2012-10-18,30.6,23.7,9.30,12.0,13.8,99,22.13,26.5,82,68,1009.7,30.6,99,95,64,93,19,18.3,6.6,10.1,3.6,1011.7,1006.8
2012-10-19,30.8,24.1,14.20,7.0,11.5,297,23.01,26.7,81,93,1009.5,29.9,297,93,62,100,69,15.9,4.7,5.4,1.1,1011.2,1007.3
2012-10-20,30.3,23.3,5.40,8.0,12.6,101,20.65,26.3,83,98,1009.4,34.2,101,96,66,100,80,18.3,5.7,7.6,1.4,1011.4,1006.8
2012-10-21,30.6,24.0,4.10,7.0,10.0,114,22.54,26.7,81,89,1009.4,25.9,114,92,67,100,50,16.0,6.1,8.6,1.1,1011.4,1006.7
2012-10-22,30.9,23.5,2.90,6.0,8.4,230,24.58,26.9,78,50,1008.7,21.2,230,93,58,100,12,13.4,5.4,6.8,1.8,1010.9,1006.4
2012-10-23,31.9,23.7,0.00,0.0,14.5,57,26.97,27.5,71,77,1007.4,27.0,57,91,50,100,15,15.4,7.4,6.8,3.7,1008.9,1004.6
2012-10-24,31.9,23.4,0.00,0.0,13.3,13,26.49,27.6,71,38,1007.4,22.0,13,92,50,98,1,14.5,6.3,9.0,1.0,1009.7,1004.6
2012-10-25,31.2,24.2,0.10,1.0,10.9,44,25.10,27.7,73,33,1007.3,22.3,44,91,56,57,10,13.7,6.1,6.8,2.3,1009.6,1004.7
2012-10-26,31.0,24.5,3.20,10.0,11.4,77,23.22,27.3,77,28,1006.7,24.8,77,91,60,50,7,13.1,6.0,5.8,1.6,1008.6,1004.4
2012-10-27,30.0,23.8,10.40,17.0,11.2,126,19.44,26.4,83,86,1007.7,27.0,126,94,67,100,29,15.3,4.7,6.8,1.1,1009.7,1005.5
2012-10-28,30.6,24.5,1.90,3.0,8.5,104,19.22,27.1,78,99,1007.7,26.3,104,91,63,100,95,13.9,5.3,7.9,1.4,1009.6,1005.1
2012-10-29,30.8,24.5,2.80,7.0,15.3,93,22.65,27.2,78,84,1007.3,30.2,93,92,60,98,35,17.2,7.6,8.3,3.9,1009.3,1005.1
2012-10-30,30.4,24.2,8.70,8.0,14.5,84,19.35,26.5,83,95,1007.3,28.4,84,93,66,100,78,14.4,5.4,5.0,1.0,1008.9,1005.4
2012-10-31,30.6,24.3,12.40,11.0,8.1,106,20.22,26.7,83,99,1008.1,26.3,106,94,66,100,95,14.9,4.1,6.5,1.5,1010.1,1005.0
2012-11-01,31.5,23.7,0.70,3.0,8.7,211,23.69,27.3,79,84,1008.6,23.0,211,97,60,100,57,13.8,5.4,7.6,1.5,1010.4,1005.7
2012-11-02,31.2,24.5,7.40,7.0,12.1,86,22.97,27.4,78,90,1008.0,29.9,86,90,62,100,52,15.9,6.1,7.9,2.4,1009.7,1005.7
2012-11-03,28.7,24.3,6.90,19.0,6.6,44,13.87,26.4,86,99,1008.5,24.5,44,95,76,100,95,15.2,4.2,7.2,0.5,1010.6,1006.4
2012-11-04,30.1,24.4,7.10,12.0,10.7,108,19.97,26.5,84,92,1008.5,28.4,108,93,71,100,52,16.5,4.9,5.0,1.6,1010.0,1006.2
2012-11-05,29.8,23.7,9.70,14.0,11.0,74,20.14,26.2,85,91,1008.9,26.3,74,95,71,100,59,15.7,4.8,5.4,1.3,1010.7,1006.5
2012-11-06,30.3,23.1,1.80,4.0,9.4,179,20.68,26.6,81,98,1008.9,25.2,179,96,63,100,86,13.7,4.3,5.8,0.4,1010.9,1006.5
2012-11-07,29.9,24.3,7.80,12.0,11.2,106,20.72,26.5,83,80,1008.3,26.6,106,94,69,100,42,14.5,4.3,8.6,0.5,1009.9,1006.0
2012-11-08,30.7,24.1,4.80,9.0,10.0,93,22.95,26.8,81,87,1007.2,24.5,93,93,63,99,50,15.4,5.5,7.2,2.3,1008.9,1004.4
2012-11-09,30.4,24.5,3.60,9.0,8.4,111,21.60,27.1,81,65,1007.9,28.8,111,94,68,98,16,16.2,4.1,7.9,0.5,1010.0,1005.1
2012-11-10,31.3,23.8,2.20,3.0,10.5,225,23.27,27.3,80,51,1008.6,24.1,225,96,61,90,9,13.4,4.7,6.5,0.8,1010.7,1006.1
2012-11-11,30.7,24.6,8.90,12.0,8.8,118,23.73,27.2,81,63,1008.3,25.6,118,96,65,93,7,15.6,4.8,6.5,2.5,1010.1,1005.5
2012-11-12,30.5,24.3,11.80,12.0,12.7,35,20.53,26.6,84,97,1008.5,26.3,35,95,67,100,67,14.2,5.0,6.5,1.5,1011.2,1006.2
2012-11-13,27.8,24.1,6.30,17.0,10.1,276,10.44,26.0,86,96,1009.3,19.4,276,96,77,100,79,11.6,4.5,6.8,1.3,1010.9,1006.6
2012-11-14,29.8,24.3,2.20,6.0,11.5,256,18.39,26.8,81,94,1008.9,23.8,256,92,67,100,73,13.4,6.1,4.7,3.8,1010.6,1006.9
2012-11-15,31.4,24.4,2.40,3.0,7.4,145,22.07,27.6,80,84,1008.8,18.4,145,93,62,100,37,11.4,4.3,6.5,0.8,1010.6,1006.3
2012-11-16,30.3,24.3,8.10,11.0,13.3,66,21.21,26.8,86,70,1009.6,25.9,66,97,73,96,32,14.8,5.3,7.2,1.1,1011.4,1007.5
2012-11-17,30.0,24.5,12.40,14.0,12.3,98,20.09,26.6,85,96,1009.0,26.6,98,95,71,100,71,15.8,5.8,6.5,1.1,1010.9,1006.4
2012-11-18,27.7,23.9,55.30,24.0,8.8,252,10.83,25.2,91,99,1009.4,24.5,252,96,78,100,91,15.4,4.6,10.1,0.0,1010.7,1008.1
2012-11-19,30.1,24.0,10.40,18.0,4.2,220,16.06,26.3,86,100,1009.8,18.7,220,97,68,100,99,12.0,2.4,6.8,0.8,1011.3,1007.5
2012-11-20,29.2,24.0,1.80,9.0,6.9,237,14.31,26.2,85,99,1009.4,24.1,237,95,70,100,93,11.4,4.3,4.7,1.5,1011.2,1007.3
2012-11-21,29.1,24.5,7.20,16.0,9.8,64,18.05,26.4,85,99,1009.2,22.3,64,96,73,100,96,12.4,3.8,6.8,0.4,1011.3,1007.0
2012-11-22,28.0,23.7,21.20,13.0,10.7,40,14.95,25.7,88,99,1009.1,23.8,40,96,75,100,91,12.6,4.6,5.0,1.4,1010.6,1006.8
2012-11-23,28.2,23.9,13.50,14.0,11.8,117,13.34,25.3,89,99,1009.0,23.8,117,96,77,100,98,12.5,5.1,5.0,1.1,1010.6,1007.0
2012-11-24,30.1,23.9,9.90,12.0,8.5,141,19.35,25.9,86,99,1009.3,23.0,141,95,68,100,97,13.2,4.7,7.2,0.4,1010.8,1007.6
2012-11-25,29.0,23.5,6.90,14.0,12.0,87,18.47,26.1,87,98,1009.4,31.0,87,96,77,100,93,17.7,7.0,9.7,4.0,1011.1,1007.6
2012-11-26,29.6,24.1,5.70,17.0,11.1,83,19.14,26.1,89,95,1009.3,23.4,83,96,75,100,72,14.0,5.5,5.0,0.5,1011.3,1007.1
2012-11-27,28.8,23.8,9.20,14.0,11.8,80,19.68,26.1,89,78,1008.3,25.9,80,97,75,100,62,13.6,5.5,5.4,1.1,1010.1,1006.2
2012-11-28,29.5,23.7,4.90,7.0,10.0,266,21.42,26.5,84,75,1009.0,24.8,266,96,73,99,49,12.2,5.0,6.5,1.3,1011.0,1006.6
2012-11-29,30.4,23.5,3.80,4.0,8.0,177,22.59,26.8,81,86,1008.2,20.5,177,96,64,100,55,11.9,4.3,6.5,1.1,1009.9,1005.9
2012-11-30,30.0,24.6,10.30,7.0,8.4,132,20.78,26.7,84,90,1008.1,22.3,132,94,71,100,32,12.5,3.9,6.8,0.4,1009.7,1005.9
2012-12-01,30.0,23.9,6.60,14.0,14.8,92,21.74,26.4,86,92,1008.1,31.0,92,97,70,100,70,16.1,5.7,8.6,2.2,1009.7,1006.3
2012-12-02,28.8,24.5,20.50,16.0,11.0,91,14.21,25.9,88,98,1008.9,23.8,91,96,74,100,84,14.5,5.1,5.4,2.5,1010.9,1007.4
2012-12-03,29.7,23.9,9.10,9.0,16.1,247,19.73,26.6,82,99,1009.0,31.3,247,93,71,100,97,19.9,10.2,12.2,6.4,1010.8,1006.7
2012-12-04,30.1,24.5,7.60,11.0,18.4,259,18.23,26.5,82,100,1008.6,33.8,259,93,66,100,99,17.7,9.5,9.4,3.5,1010.5,1006.6
2012-12-05,29.4,23.8,16.40,23.0,7.6,212,16.52,25.9,86,99,1008.7,21.2,212,94,72,100,94,14.8,5.4,9.4,2.0,1010.6,1006.5
2012-12-06,29.2,23.3,5.50,7.0,11.5,96,19.45,25.8,87,87,1009.0,26.6,96,96,74,99,55,12.5,5.4,6.1,1.1,1010.7,1007.3
2012-12-07,28.2,23.7,10.20,14.0,12.3,100,16.65,25.7,88,93,1009.6,25.2,100,96,77,100,48,15.8,6.4,7.6,1.5,1011.3,1007.9
2012-12-08,28.4,23.8,17.40,15.0,11.4,94,16.84,25.6,89,98,1009.9,31.0,94,96,75,100,93,15.7,5.0,7.9,0.4,1011.6,1007.3
2012-12-09,30.0,23.5,1.00,5.0,7.7,12,24.60,26.7,83,80,1008.8,22.0,12,97,67,100,41,12.9,5.1,6.8,2.2,1011.2,1005.5
2012-12-10,29.7,24.0,18.10,14.0,10.2,225,18.73,26.1,85,89,1008.5,23.8,225,94,70,100,37,13.6,5.7,8.3,1.3,1010.0,1006.0
2012-12-11,29.3,23.9,10.30,17.0,10.0,47,17.27,26.0,87,98,1008.5,24.5,47,96,74,100,94,12.1,5.5,5.4,0.4,1010.2,1006.0
2012-12-12,27.8,23.5,15.50,23.0,13.9,299,14.77,25.4,89,99,1008.9,23.4,299,96,80,100,96,12.9,5.0,6.5,0.0,1010.8,1006.5
2012-12-13,27.0,23.6,8.50,16.0,13.1,283,8.97,25.2,88,98,1009.4,27.0,283,96,78,100,81,14.5,7.4,6.8,2.6,1011.2,1007.1
2012-12-14,29.9,23.5,11.00,6.0,9.2,253,20.19,26.0,86,85,1009.8,23.4,253,96,67,100,48,13.1,5.2,6.8,1.5,1011.5,1007.4
2012-12-15,30.8,23.2,5.80,5.0,10.4,244,21.86,26.3,85,83,1008.5,26.3,244,99,65,100,32,13.1,5.2,7.2,0.5,1010.3,1005.8
2012-12-16,29.4,23.5,14.70,12.0,13.5,271,17.93,26.0,87,94,1008.3,28.4,271,96,72,100,80,14.9,6.1,6.1,2.9,1009.5,1006.4
2012-12-17,29.2,24.1,4.30,10.0,10.2,263,15.82,26.1,84,100,1008.2,25.2,263,95,68,100,97,16.7,6.9,9.4,4.3,1009.9,1005.4
2012-12-18,28.9,24.0,4.70,5.0,15.4,257,12.05,26.0,84,98,1008.5,34.9,257,90,71,100,93,17.7,9.5,8.3,5.9,1009.8,1006.6
2012-12-19,30.5,24.4,0.60,4.0,10.7,241,20.71,27.1,78,95,1007.1,32.4,241,91,61,100,84,18.5,8.1,11.2,5.0,1008.9,1004.5
2012-12-20,30.4,23.9,17.00,9.0,10.6,247,23.26,26.5,83,79,1006.8,21.6,247,96,64,100,29,11.5,4.8,6.8,2.2,1008.5,1004.3
2012-12-21,28.7,23.6,22.50,16.0,12.4,256,18.65,26.0,88,96,1007.2,24.8,256,96,75,100,72,14.0,6.7,6.5,2.5,1008.8,1005.0
2012-12-22,28.6,24.0,24.60,22.0,10.6,266,12.80,25.8,90,99,1006.7,26.6,266,95,78,100,92,14.5,5.9,6.5,1.9,1008.7,1004.5
2012-12-23,28.9,23.9,16.30,20.0,8.7,253,11.20,25.6,90,100,1006.9,23.8,253,97,75,100,98,15.2,5.7,5.8,1.6,1008.4,1005.1
2012-12-24,28.6,23.7,14.70,12.0,13.7,274,17.79,25.9,88,98,1007.0,28.8,274,97,76,100,90,14.8,7.7,7.2,4.2,1009.0,1005.1
2012-12-25,29.0,24.3,19.60,12.0,12.3,269,16.51,26.0,87,98,1006.8,24.8,269,94,76,100,84,15.0,8.2,8.6,5.4,1008.6,1005.3
2012-12-26,29.8,23.8,3.70,14.0,13.7,263,15.13,26.3,86,100,1005.9,23.4,263,94,73,100,99,16.1,8.7,9.4,6.2,1007.6,1003.6
2012-12-27,30.3,24.3,6.80,5.0,15.3,268,21.60,26.9,82,96,1005.3,31.3,268,93,68,100,73,17.8,9.3,9.7,4.7,1007.1,1002.7
2012-12-28,29.3,24.6,1.80,4.0,16.3,279,18.28,26.7,84,94,1005.1,34.9,279,93,74,100,78,21.2,9.8,9.4,4.7,1006.8,1002.9
2012-12-29,28.6,24.9,10.10,10.0,15.6,281,16.95,26.2,85,97,1005.9,35.6,281,89,77,100,84,22.9,11.0,14.0,6.8,1007.7,1003.7
2012-12-30,29.4,24.7,14.10,15.0,16.4,271,17.90,26.2,85,92,1006.4,39.6,271,91,72,100,51,24.9,11.2,13.0,7.2,1007.9,1004.8
2012-12-31,29.5,24.7,4.00,7.0,13.5,262,10.42,26.0,86,100,1007.1,25.2,262,91,71,100,100,19.2,9.8,15.1,5.4,1009.2,1005.3
2013-01-01,28.9,24.0,24.40,22.0,14.8,266,14.76,25.6,89,95,1007.7,32.0,266,95,76,100,63,17.9,8.2,10.8,4.1,1009.4,1005.9
2013-01-02,27.8,24.0,12.30,19.0,12.7,283,12.83,25.6,88,98,1008.8,31.7,283,94,77,100,81,18.5,8.2,6.1,4.7,1010.5,1007.0
2013-01-03,29.9,23.9,3.70,12.0,18.2,273,21.46,26.7,84,82,1008.2,37.1,273,97,70,100,34,19.0,9.6,5.8,3.1,1010.0,1005.7
2013-01-04,26.9,24.6,21.70,19.0,17.7,275,11.63,25.4,88,100,1007.2,38.2,275,92,83,100,98,26.9,12.9,13.3,7.2,1008.5,1005.3
2013-01-05,27.5,23.5,12.40,19.0,19.4,273,12.01,25.2,87,100,1006.7,42.5,273,94,77,100,97,26.8,11.7,11.5,7.2,1008.0,1004.5
2013-01-06,27.2,24.0,9.70,18.0,16.8,261,10.32,25.5,87,100,1007.7,41.8,261,93,77,100,99,24.7,12.0,11.9,9.0,1009.7,1005.7
2013-01-07,28.8,24.3,8.60,11.0,14.7,254,14.89,25.9,85,99,1007.8,36.4,254,92,73,100,86,24.4,10.7,16.9,6.7,1008.9,1005.6
2013-01-08,28.9,24.1,8.30,7.0,21.2,254,16.67,25.9,84,99,1007.6,45.0,254,93,70,100,94,27.7,13.5,18.4,9.5,1009.2,1006.0
2013-01-09,27.4,24.3,18.60,16.0,21.6,260,9.50,25.1,88,100,1008.0,45.4,260,92,79,100,100,31.7,16.7,23.8,12.3,1009.6,1006.2
2013-01-10,28.4,24.0,2.90,8.0,26.0,258,17.93,25.8,83,98,1007.4,56.9,258,92,71,100,90,38.2,20.6,28.8,16.4,1009.1,1005.0
2013-01-11,28.7,24.4,2.50,7.0,23.4,268,16.07,26.3,81,99,1008.1,51.1,268,90,71,100,95,36.2,18.4,23.0,11.9,1010.1,1006.3
2013-01-12,27.8,24.7,12.30,16.0,17.9,277,13.14,25.8,86,99,1008.9,41.4,277,91,77,100,95,28.9,11.8,14.4,7.0,1010.6,1007.2
2013-01-13,28.1,23.6,24.40,19.0,17.0,280,16.31,25.4,87,97,1008.7,42.1,280,94,79,100,77,26.2,10.3,14.8,5.8,1009.7,1006.8
2013-01-14,27.7,23.9,20.00,23.0,12.8,275,11.69,25.1,90,100,1009.0,32.0,275,94,78,100,97,20.5,7.3,7.2,3.4,1010.3,1007.6
2013-01-15,26.9,23.3,22.00,24.0,16.6,276,10.86,24.7,90,99,1010.2,37.4,276,94,81,100,96,23.4,8.2,8.3,3.8,1011.6,1008.3
2013-01-16,27.3,23.2,7.00,18.0,11.8,290,12.91,25.0,89,98,1010.4,29.5,290,95,80,100,85,18.8,6.6,10.8,4.4,1012.4,1008.4
2013-01-17,27.2,23.7,8.70,23.0,13.7,303,14.20,25.4,89,99,1009.7,31.7,303,96,80,100,94,19.7,5.0,10.1,0.0,1011.0,1008.0
2013-01-18,27.9,23.8,23.60,23.0,15.1,269,14.32,25.4,87,100,1010.1,38.2,269,95,77,100,98,24.5,8.4,15.1,4.8,1011.6,1008.2
2013-01-19,28.7,23.7,5.40,8.0,16.6,278,17.25,26.1,84,100,1009.7,39.6,278,93,74,100,98,21.6,9.0,11.5,4.7,1011.5,1006.9
2013-01-20,29.0,23.9,6.50,17.0,14.3,279,21.10,26.1,85,87,1010.1,38.9,279,94,72,100,59,23.3,9.2,10.4,5.5,1012.1,1007.4
2013-01-21,28.8,23.8,4.80,11.0,15.0,302,19.23,26.2,87,87,1010.4,31.3,302,95,76,100,45,19.5,8.9,9.0,5.5,1012.5,1008.0
2013-01-22,28.3,24.2,17.90,16.0,17.8,298,19.48,26.1,88,97,1010.5,34.9,298,95,79,100,90,21.6,8.9,12.2,3.0,1012.1,1008.2
2013-01-23,27.6,24.0,19.50,23.0,17.4,275,11.72,25.4,90,98,1009.8,45.7,275,94,83,100,88,25.3,11.3,11.2,7.6,1011.2,1007.5
2013-01-24,26.6,23.7,11.60,22.0,14.5,277,10.83,25.0,89,100,1010.5,32.0,277,95,80,100,98,21.6,9.2,9.4,4.0,1012.6,1008.4
2013-01-25,26.6,23.4,14.00,23.0,10.0,277,9.14,24.8,91,100,1010.6,27.0,277,96,81,100,98,16.9,7.3,8.6,4.0,1012.2,1008.5
2013-01-26,26.3,23.6,16.50,24.0,12.9,284,9.36,24.9,90,98,1011.0,27.4,284,94,82,100,74,19.4,8.7,9.0,4.4,1012.5,1008.7
2013-01-27,28.1,23.4,13.20,23.0,18.8,271,15.91,25.3,88,88,1010.7,37.4,271,95,75,100,66,24.6,10.2,14.0,5.6,1012.2,1009.0
2013-01-28,27.6,23.6,16.90,24.0,17.0,289,16.56,25.4,88,97,1010.6,34.6,289,94,80,100,85,22.8,10.4,13.0,2.3,1012.0,1008.0
2013-01-29,28.3,23.0,10.80,14.0,12.6,289,19.21,25.5,87,95,1010.9,28.1,289,96,75,100,87,16.4,6.7,7.6,2.1,1012.6,1008.8
2013-01-30,28.5,23.2,10.00,16.0,15.3,299,20.54,25.8,85,80,1011.5,29.5,299,97,75,100,42,16.4,7.3,7.6,0.4,1013.2,1009.3
2013-01-31,28.7,23.2,13.00,14.0,11.9,285,19.93,25.6,89,73,1011.5,26.3,285,97,76,95,32,15.3,6.7,5.4,2.3,1013.1,1009.1
2013-02-01,29.1,22.9,9.10,13.0,13.1,304,22.70,25.9,87,83,1010.4,29.5,304,99,73,100,53,16.1,6.5,5.0,1.6,1012.4,1007.2
2013-02-02,27.8,23.9,11.90,16.0,12.5,304,16.77,25.7,88,98,1009.9,27.0,304,96,79,100,89,13.5,5.8,5.0,0.8,1011.5,1007.5
2013-02-03,28.6,23.6,17.90,15.0,12.2,352,18.97,25.7,89,99,1009.1,26.6,352,96,78,100,92,13.2,4.7,5.4,1.1,1010.4,1007.5
2013-02-04,30.0,23.4,6.70,11.0,9.0,186,22.29,26.3,86,98,1010.0,22.3,186,97,69,100,92,12.4,4.0,7.9,1.3,1012.5,1007.8
